PassengerId,Survived_pred,Survived_prob
1272,0,0.13515096885806882
1273,0,0.1351857869458817
1274,1,0.6330896610313992
1275,1,0.5722296067309794
1276,0,0.18000359945927683
1277,1,0.7290377228566073
1278,0,0.10772995336749171
1279,0,0.18004613764240793
1280,0,0.13515096885806882
1281,0,0.05426062622808445
1282,0,0.45253311349575226
1283,1,0.9112482424771094
1284,0,0.11052575327630343
1285,0,0.17919686395248707
1286,0,0.05437312288381386
1287,1,0.8926627254665956
1288,0,0.1350162952300628
1289,1,0.9556318851190391
1290,0,0.10772995336749171
1291,0,0.13514646892992246
1292,1,0.9359765768168157
1293,0,0.14731443439437908
1294,1,0.911599139859417
1295,0,0.2991472468161919
1296,0,0.47798385972567553
1297,0,0.38985990552991734
1298,0,0.14429971891845564
1299,1,0.5831098266112019
1300,1,0.6873807659476748
1301,1,0.5709170838791087
1302,1,0.6873952312057158
1303,1,0.9011927656427994
1304,1,0.6294810380496665
1305,0,0.10779090835179715
1306,1,0.9526367059055317
1307,0,0.1076136689187572
1308,0,0.10779090835179715
1309,0,0.13864876916980637
