id,MachineFailurePred,MachineFailureProb
136543,0,0.00747421787641307
136544,0,0.0022865439442472874
136545,0,0.004112404264882108
136546,0,0.000753123927080209
136547,0,0.003218723589739396
136548,0,0.0023643443781294813
136549,0,0.0021185747672520924
136550,0,0.00653856246098916
136551,0,0.0013660513323703704
136552,0,0.0017065962147374116
136553,0,0.0014490005245373237
136554,0,0.0032962066107603827
136555,0,0.014434224849924831
136556,0,0.006419923460221896
136557,0,0.0044714980978357325
136558,0,0.0041608428638418024
136559,0,0.0028623148834248887
136560,0,0.00484822468596601
136561,0,0.007502219602451883
136562,0,0.0021189179090595834
136563,0,0.0027781554760760796
136564,0,0.001527715251630028
136565,0,0.016178895941847477
136566,0,0.0012734215771099133
136567,0,0.005266879024728757
136568,0,0.0037163849720503765
136569,0,0.00417031501653711
136570,0,0.0009432032599299149
136571,0,0.005778490458986683
136572,0,0.003961709236738731
136573,0,0.0016644055839600221
136574,0,0.005852627947699939
136575,0,0.0016291234520521736
136576,0,0.005209014264360467
136577,0,0.0049753437396217745
136578,0,0.0015021945648225029
136579,0,0.006717874091548965
136580,0,0.001446048850747919
136581,0,0.0012599903006493564
136582,0,0.0012269020616728185
136583,0,0.001290578592487443
136584,0,0.002110935977893285
136585,0,0.004512514536876821
136586,0,0.052988832185336565
136587,0,0.001040737306396443
136588,0,0.0058133943595327624
136589,0,0.00276089572676814
136590,0,0.001649284901688701
136591,0,0.003716468032097933
136592,0,0.00963264729225685
136593,0,0.0057628432436862
136594,0,0.0006444717991755923
136595,0,0.0016468598620672824
136596,0,0.0012887365655646266
136597,0,0.0015858403117432955
136598,0,0.005398259525098702
136599,0,0.002537056532941908
136600,0,0.002062366449296838
136601,0,0.004633649016505291
136602,0,0.006658728446312259
136603,0,0.0027742577431581835
136604,0,0.0012160373689929307
136605,0,0.006258255219364568
136606,0,0.002530628527783347
136607,0,0.0035272574624968397
136608,0,0.00288413544978401
136609,0,0.005083802114457184
136610,0,0.005088909316622455
136611,0,0.0012469547362599705
136612,0,0.0021198200919757813
136613,0,0.0030397430239426522
136614,0,0.0009743401208750512
136615,0,0.0008137202407003307
136616,0,0.0015282417577936573
136617,0,0.009614001010039052
136618,0,0.0018498549925995175
136619,0,0.001831706907019759
136620,0,0.0017649199783232748
136621,0,0.0026462746000435397
136622,0,0.0016915528310997075
136623,0,0.0010881396239795578
136624,0,0.0016529230670574166
136625,0,0.0039225711412290915
136626,0,0.0004220330177449992
136627,0,0.0035390576371483635
136628,0,0.0029806098107855524
136629,0,0.0004898507977977521
136630,0,0.001234577339834007
136631,0,0.006573827334235099
136632,0,0.003962901432595675
136633,0,0.0017278658236128893
136634,0,0.0017515464268632569
136635,0,0.012222251301040378
136636,0,0.012779245698508239
136637,0,0.003506053497332669
136638,1,0.9950847879386311
136639,0,0.004869975021639819
136640,0,0.01205173547977265
136641,0,0.0020444870215624365
136642,0,0.0020731449657232265
136643,0,0.036152248674408964
136644,0,0.0010784083566587974
136645,0,0.001153151326046173
136646,0,0.0008337511149120189
136647,0,0.010658614409256337
136648,0,0.01798252975637584
136649,0,0.002057242561346949
136650,0,0.005081539059999827
136651,0,0.001059916024334071
136652,1,0.9879784266714828
136653,0,0.0016819578551994184
136654,0,0.0018139007808876222
136655,0,0.005544230630200215
136656,0,0.0045307758207486625
136657,0,0.004220972827821411
136658,0,0.0017814096051802426
136659,0,0.0023620726184786396
136660,0,0.0017877061327054582
136661,0,0.004292316262875994
136662,0,0.011524421894497374
136663,0,0.002687423772683522
136664,0,0.017156853269298316
136665,0,0.0016622840409143953
136666,0,0.00047410019621784756
136667,0,0.016884480775793662
136668,0,0.003482231136427007
136669,0,0.0026706199974989102
136670,0,0.004855265647799964
136671,0,0.0019833037868325905
136672,0,0.00213940631214757
136673,0,0.001476739499022108
136674,0,0.0007320809074192367
136675,0,0.002993972204137705
136676,0,0.0030215830069048166
136677,0,0.0029273350291601705
136678,0,0.0014136541317115228
136679,0,0.0019032456279200085
136680,0,0.005848016976479083
136681,0,0.0019363584022662817
136682,0,0.001965504106409332
136683,0,0.0019806826016970365
136684,0,0.004717684471932938
136685,0,0.012578529888429975
136686,0,0.0028583944435966653
136687,0,0.004540813064939741
136688,0,0.005822620458465838
136689,0,0.006617882426546672
136690,0,0.003076111738008428
136691,0,0.013540115909054665
136692,0,0.0029442214613997824
136693,0,0.0008025038790645494
136694,0,0.0010067007547513852
136695,0,0.0019550008119027904
136696,0,0.006012785987674428
136697,0,0.0005964900251552903
136698,0,0.006364591386663561
136699,0,0.004167017894822314
136700,0,0.001473896033578895
136701,0,0.0024412529056569154
136702,0,0.0013719198563480765
136703,0,0.009050398988738943
136704,0,0.0007213162213435751
136705,0,0.0007592929770870007
136706,0,0.0015953196995522614
136707,0,0.003534976639631948
136708,0,0.010847034425577487
136709,0,0.00022123404268285213
136710,0,0.002172982590478846
136711,0,0.003847163337929486
136712,0,0.0005057773653126088
136713,0,0.002224262356764886
136714,0,0.010961769047151442
136715,0,0.0064384093942527545
136716,0,0.0017915509982510754
136717,0,0.005149576558699996
136718,0,0.015340894291916677
136719,0,0.002710095351956221
136720,0,0.00023122462245509252
136721,0,0.0020013825233896627
136722,0,0.0012951411213711031
136723,0,0.001990945207356793
136724,0,0.0021481369057439552
136725,0,0.002797057154198485
136726,0,0.0014478115741912104
136727,0,0.0016129067714924898
136728,0,0.00105233813199245
136729,0,0.003197467981677862
136730,0,0.0009245438518062497
136731,0,0.009651190575468097
136732,0,0.002579645452175643
136733,0,0.00191206736678301
136734,0,0.00199987055017551
136735,0,0.0014320114170424897
136736,0,0.002936166938016905
136737,0,0.0012933702922806765
136738,0,0.0019947040317574243
136739,0,0.006730443561327108
136740,0,0.002272796090015797
136741,0,0.01984132215277722
136742,0,0.0030511092398660977
136743,0,0.0028245243834251225
136744,0,0.002336586204433102
136745,0,0.006090437564144394
136746,0,0.002424352180623147
136747,0,0.001981525411204168
136748,0,0.0010946531256332379
136749,0,0.0008531819948253538
136750,0,0.003511976287104238
136751,0,0.002188412733408989
136752,0,0.0009664648394954783
136753,0,0.014389371292470286
136754,0,0.002537392705623068
136755,0,0.010186118022944664
136756,0,0.0011115203330693596
136757,0,0.008686515260828134
136758,0,0.0019016028822922922
136759,0,0.002093009184673096
136760,0,0.0015714981232050078
136761,0,0.001099610093787047
136762,0,0.024282897381854
136763,0,0.0030499940117736544
136764,0,0.0018163127349983296
136765,0,0.0033755409018393938
136766,0,0.003554365746135279
136767,0,0.0072590937271081145
136768,0,0.001498173911150252
136769,0,0.0021096164727235946
136770,0,0.002128386934046746
136771,0,0.004032084498611944
136772,0,0.014079780668278639
136773,0,0.0011905871173231632
136774,0,0.0015591266388369784
136775,0,0.010234447959223698
136776,0,0.0006521860473588194
136777,0,0.0017622697672633673
136778,0,0.002921182318968531
136779,0,0.002306498661704141
136780,0,0.0007426413998558643
136781,0,0.0056451823581186965
136782,0,0.002114229842015537
136783,0,0.00042096015179771476
136784,0,0.0013121151486013623
136785,0,0.0038806365013908527
136786,0,0.002747828947502287
136787,0,0.004747938830587888
136788,0,0.010829806725097242
136789,0,0.0022326959819772034
136790,0,0.0008459666295456014
136791,0,0.0025273512255225812
136792,0,0.004979680348425332
136793,0,0.0013852986208868763
136794,0,0.005383996139811455
136795,0,0.003796586331471907
136796,0,0.003304587673923574
136797,0,0.0034010127456524453
136798,0,0.005080610078882687
136799,0,0.003289165156297121
136800,0,0.002216438781606069
136801,0,0.0017145015778501956
136802,0,0.002694269574800109
136803,0,0.0017138923592921905
136804,0,0.0017043901171380385
136805,0,0.0033860798662284685
136806,0,0.0008316147064781161
136807,0,0.0021128083199741885
136808,0,0.00231578129452409
136809,0,0.001010458821466652
136810,0,0.005892589499741911
136811,0,0.007126436134616409
136812,0,0.0006866699544108358
136813,0,0.017915236366563916
136814,0,0.0031454448130129823
136815,0,0.0007216234224011304
136816,0,0.001008326767218267
136817,0,0.0012808284725567987
136818,0,0.0052847691165191875
136819,0,0.0008392453632940339
136820,0,0.00101123467348194
136821,0,0.001160729335481521
136822,0,0.0124859854735244
136823,0,0.001746400453573891
136824,0,0.0007632111706304336
136825,0,0.0018169269843175617
136826,1,0.9961707404345518
136827,0,0.00047110648029000666
136828,0,0.0012709481651628739
136829,0,0.004187239484053292
136830,0,0.002802628573809557
136831,0,0.001193674380669565
136832,0,0.0025675629191413613
136833,0,0.0009866965894627818
136834,1,0.9978515898225314
136835,0,0.0025710738542655278
136836,0,0.002373464785286513
136837,0,0.0019318008534107642
136838,0,0.0019971785665930898
136839,0,0.000834213368590528
136840,0,0.002800287999381864
136841,0,0.005051056384902016
136842,0,0.0028022765887508083
136843,0,0.001474192358302839
136844,0,0.0036542476767675394
136845,0,0.00261191673248298
136846,0,0.001971669607091094
136847,0,0.0008358625315108337
136848,0,0.0017204651557619296
136849,0,0.0026271722865050815
136850,0,0.0032207182752480544
136851,0,0.001776637425200789
136852,0,0.004182413813095595
136853,0,0.004960551437371517
136854,0,0.0020116964141822526
136855,0,0.003765914036985684
136856,0,0.019690551595268346
136857,0,0.003861928546923347
136858,0,0.002336041144934252
136859,0,0.0010784446267495514
136860,0,0.0015991870978471479
136861,0,0.0009877989183818762
136862,0,0.005446402066643548
136863,0,0.0007193037266129535
136864,0,0.0004688546063392192
136865,0,0.003088538561555712
136866,0,0.0031217558385771378
136867,0,0.007708932985201318
136868,0,0.001355600114462565
136869,0,0.0026306442098268383
136870,0,0.003298657028864626
136871,0,0.0010165268842612365
136872,0,0.0033651461547221763
136873,0,0.000984618175067496
136874,0,0.0006388838143553443
136875,0,0.0015478193080098236
136876,0,0.0011908688543097751
136877,0,0.003639901745764447
136878,0,0.0004707013663942409
136879,0,0.005715829172134864
136880,0,0.003282805512269338
136881,0,0.0028921622688144227
136882,0,0.0008841931734099387
136883,0,0.001067948078493384
136884,0,0.0019902539700169626
136885,0,0.016129609883095905
136886,0,0.0012089474296879843
136887,0,0.0018441360648813261
136888,0,0.005168159257883838
136889,0,0.002863019333624735
136890,0,0.0023699171703923686
136891,0,0.002519234580219307
136892,0,0.0016792079483441294
136893,0,0.00236398456930387
136894,0,0.0007407876696140029
136895,0,0.001869880826197394
136896,0,0.0011706256978518859
136897,0,0.005044716736417376
136898,0,0.0021725175143691485
136899,0,0.0018330683393775415
136900,0,0.0017319619968799416
136901,0,0.0020773342074373725
136902,0,0.00171327045125524
136903,0,0.0007424945204197909
136904,0,0.0030587759857856355
136905,0,0.0020208205712877684
136906,0,0.0009060471863033188
136907,0,0.002317390598646907
136908,0,0.0014234585506967348
136909,0,0.0019521280067977562
136910,0,0.003484149323757349
136911,0,0.004418634214064997
136912,0,0.006967941392021253
136913,0,0.007085411517520553
136914,0,0.0012578794095251733
136915,0,0.003156592574888014
136916,0,0.0011895992716700987
136917,0,0.002426850909911727
136918,0,0.00104062293569648
136919,0,0.002531472322877558
136920,0,0.0012133962295614337
136921,0,0.008606233082356767
136922,0,0.0015495355549581488
136923,0,0.0012445661867383675
136924,0,0.00117134205719785
136925,0,0.0005292277131039102
136926,0,0.0007521032725693514
136927,0,0.0018282538609711828
136928,0,0.0021207131137273767
136929,0,0.0033509868008442818
136930,0,0.0025191738867847277
136931,0,0.010919579871869603
136932,0,0.006296924746080088
136933,0,0.0017432136609560511
136934,0,0.0033234406508323997
136935,0,0.0013536315233182881
136936,0,0.0053814651496187456
136937,0,0.0009072128118453951
136938,0,0.001124577451282515
136939,0,0.0012089698550267237
136940,0,0.001970120632940568
136941,0,0.01295957872020352
136942,0,0.0014545288983577236
136943,0,0.00166964196494621
136944,0,0.06716885867340396
136945,0,0.007314292650122321
136946,0,0.004734276652141122
136947,0,0.003477198276080075
136948,0,0.0008381226607534715
136949,0,0.004152806186764585
136950,0,0.0018785818846789666
136951,0,0.0026301779352886218
136952,0,0.0008911855024601883
136953,0,0.0022157297704790487
136954,0,0.0004416389070636875
136955,0,0.0015107215783190422
136956,0,0.0011911593598913828
136957,0,0.002271413670890288
136958,0,0.0028898587050170455
136959,0,0.0023882958166143095
136960,1,0.9950399350599944
136961,0,0.00663922484676049
136962,0,0.00229391980539197
136963,0,0.007549713549751959
136964,0,0.004361243310068872
136965,0,0.010598740652000222
136966,0,0.010676322973819263
136967,0,0.002393816428985996
136968,0,0.010434693397610682
136969,0,0.0006846519352678981
136970,0,0.0056832237707560955
136971,0,0.004378196029949927
136972,0,0.003790731389798477
136973,0,0.004826934449274731
136974,0,0.0005731827545094162
136975,0,0.006890716106572582
136976,0,0.0015190969774606716
136977,0,0.003740508666459093
136978,0,0.001973469880853095
136979,0,0.0011274966518281999
136980,0,0.000763524469642641
136981,0,0.0012507350531269109
136982,0,0.0028143241018456842
136983,0,0.001344545484867389
136984,0,0.0018612161133622987
136985,0,0.011910697994187812
136986,0,0.002004014030704863
136987,0,0.005054079804678489
136988,0,0.002404678132565396
136989,0,0.002962096713201275
136990,0,0.0005632009227864654
136991,0,0.0018199660896914217
136992,0,0.0008075138054405513
136993,0,0.0011441044959129545
136994,0,0.00575784485221948
136995,0,0.014875455553655548
136996,0,0.0024583806689013193
136997,0,0.004666420808623152
136998,0,0.0030407742984693113
136999,0,0.0029267143166289413
137000,0,0.01831481908872098
137001,0,0.001770077437083432
137002,0,0.003121618855823098
137003,0,0.002931860139123208
137004,0,0.039175746606958585
137005,1,0.9995300394821852
137006,0,0.0005025248683929191
137007,0,0.0017752984270922657
137008,0,0.003537631382765137
137009,0,0.010126749689185735
137010,0,0.005396026132376893
137011,0,0.004259158995018721
137012,0,0.013713230150893907
137013,0,0.004742310370951501
137014,0,0.0009274844738497829
137015,0,0.008612363324778707
137016,0,0.004682746627605084
137017,0,0.0011789845814381094
137018,0,0.0018701731330696227
137019,0,0.0015184513950914408
137020,0,0.030068930077253538
137021,0,0.008850072459150076
137022,0,0.0008736020313088093
137023,0,0.0015175305089668205
137024,0,0.002690793509717816
137025,0,0.0009640225399867635
137026,0,0.012570714496830915
137027,0,0.0028156280533794343
137028,0,0.001591702166776682
137029,0,0.0010895323797175814
137030,0,0.007870056585170268
137031,0,0.006740427033307055
137032,0,0.00426391497139787
137033,0,0.004540254871234926
137034,0,0.005108880063820728
137035,0,0.012861643902067578
137036,0,0.004142425944500436
137037,1,0.9928684166140515
137038,0,0.004175447686448164
137039,0,0.001491962453190451
137040,0,0.001075651591676618
137041,0,0.00798295237417236
137042,0,0.0007662239251743113
137043,0,0.0023387522520433115
137044,0,0.0013037320106510596
137045,0,0.0012350385863806631
137046,0,0.0013728869417198304
137047,0,0.0021367597910458866
137048,0,0.004353910284904839
137049,0,0.006164662713944287
137050,0,0.0006713244954218354
137051,0,0.002901250198666001
137052,0,0.007584094571559358
137053,0,0.0023494695301628987
137054,0,0.0015143546508931166
137055,0,0.002719253398714676
137056,0,0.0012616785142034012
137057,0,0.001264226928676215
137058,0,0.0022802099721714246
137059,0,0.006405127411576577
137060,0,0.0008293722956435583
137061,0,0.001200735759597339
137062,0,0.008861484074943592
137063,0,0.004542477505647342
137064,0,0.004666347176526384
137065,0,0.011211301395624125
137066,0,0.004818147331188539
137067,0,0.001338897328642486
137068,0,0.0019090900248248447
137069,0,0.002740939033661999
137070,0,0.00318252585910916
137071,0,0.002113618250772845
137072,0,0.0008938347924482365
137073,0,0.0020460620905108037
137074,0,0.005865833972387099
137075,0,0.0032997293353779662
137076,0,0.0007458332676436541
137077,0,0.0023911012117988507
137078,0,0.0018133445977552782
137079,0,0.0039995620530742446
137080,0,0.00420476248575956
137081,0,0.0043349542934373615
137082,0,0.0014817525414228911
137083,0,0.00040479841695668223
137084,0,0.0022567056919420413
137085,0,0.005636772645141927
137086,0,0.005622868467283377
137087,0,0.001472104285504316
137088,0,0.011511300601608624
137089,0,0.0015262984755798014
137090,0,0.0024218851676758016
137091,0,0.000867827699586369
137092,0,0.008686550912650063
137093,0,0.006174196441025814
137094,0,0.012737137155336493
137095,0,0.003805006782790167
137096,0,0.0010464406321905016
137097,0,0.00823914851455661
137098,0,0.005411234524265293
137099,0,0.003229597712977035
137100,0,0.0013278272637437182
137101,0,0.0027146395747293297
137102,0,0.005358336443005265
137103,0,0.009495765134724181
137104,0,0.0006424697259489789
137105,0,0.0012513063088148188
137106,0,0.020926971035746308
137107,0,0.002419323295666093
137108,0,0.00150331182659457
137109,0,0.0018548386914604771
137110,0,0.009836959214545998
137111,0,0.01722217224759451
137112,1,0.9833379199211029
137113,0,0.014332435863239266
137114,0,0.0010050799168268485
137115,0,0.0006708717425257633
137116,0,0.005263014831572173
137117,0,0.0010848402789334379
137118,0,0.0024440998653755203
137119,0,0.010491149263632074
137120,0,0.0017590911951157792
137121,0,0.0010557550284269056
137122,0,0.004878165996051904
137123,0,0.0020597667674541165
137124,0,0.013110088678233977
137125,0,0.000905654480257145
137126,0,0.0007464507839237973
137127,0,0.0038321199117621976
137128,0,0.0012642884885696259
137129,0,0.0018529916669999316
137130,0,0.001708919089180536
137131,0,0.0026479153067803236
137132,0,0.001778531745821225
137133,0,0.0014477894676328759
137134,0,0.012268992459264053
137135,0,0.005611315256696368
137136,0,0.0008813815417310339
137137,0,0.0008706792320071564
137138,0,0.0031046574347536144
137139,0,0.0010882746769838706
137140,0,0.008521181409202407
137141,0,0.0017092233720531894
137142,0,0.0023885668286977944
137143,0,0.0018935066627086697
137144,0,0.001576497274235458
137145,0,0.0008261280021529951
137146,0,0.0028146929430591127
137147,0,0.0006067428950645883
137148,0,0.007166499681046217
137149,0,0.002316771034708412
137150,0,0.005301217627883311
137151,0,0.0013523929321020871
137152,0,0.003606025479362939
137153,0,0.018677634954749167
137154,0,0.0039000528034447346
137155,0,0.002885951585453674
137156,0,0.006816890328960451
137157,0,0.003702320167490496
137158,0,0.0012466385320467537
137159,0,0.002966770743794668
137160,0,0.002935150915823193
137161,0,0.0020714900888236724
137162,0,0.0031161883144474214
137163,0,0.0006491675130239378
137164,0,0.0024216784195253676
137165,0,0.003382732057561035
137166,0,0.002501049814624647
137167,0,0.004122203624577475
137168,0,0.0028815832483049635
137169,0,0.003868273947675073
137170,0,0.0015763998135121492
137171,0,0.0023398088094736774
137172,0,0.0011556297846646829
137173,0,0.0036006546908564085
137174,0,0.0004593599194626703
137175,0,0.004164105483215875
137176,0,0.0017382416170615156
137177,0,0.004646336963401874
137178,0,0.0016668287269546054
137179,0,0.003062572933961555
137180,0,0.0009975616870250533
137181,0,0.0030109846612996253
137182,0,0.009519354979929472
137183,0,0.002078913081132463
137184,0,0.002208219290187532
137185,0,0.004190118882174668
137186,0,0.002500926949858861
137187,0,0.0009986461853965893
137188,0,0.008684807140381504
137189,0,0.008808061437643202
137190,0,0.001421011764740855
137191,0,0.0019652065005389425
137192,0,0.4429534034050035
137193,0,0.0013233210293044765
137194,0,0.001622652006899682
137195,0,0.014688245124806194
137196,0,0.005099056129404313
137197,0,0.002647020428075059
137198,0,0.007934037949119115
137199,0,0.0006779949493113724
137200,0,0.0013149496937458545
137201,0,0.005731015012817613
137202,0,0.004606027011626866
137203,0,0.0013728793530920344
137204,0,0.0005571500149511628
137205,0,0.0020712397708850224
137206,0,0.001096733201699104
137207,0,0.006423651519346976
137208,0,0.006375720528038883
137209,0,0.0010487159767167608
137210,0,0.0025350604860382717
137211,0,0.0022363395964485906
137212,0,0.0056451692279226315
137213,0,0.0019615235668782923
137214,0,0.0011861063404787384
137215,0,0.004665888337542637
137216,0,0.006298972697570262
137217,0,0.0029946619357580904
137218,0,0.005962808213905468
137219,0,0.0017719765527057696
137220,0,0.004986062499593102
137221,0,0.004335546498084031
137222,0,0.006120822853508071
137223,0,0.0016921750092528198
137224,0,0.002804075033963864
137225,0,0.0006407688944322714
137226,0,0.001504598656870711
137227,0,0.0018666661558991182
137228,0,0.008849752013048775
137229,0,0.0029250519161888103
137230,0,0.0007611030722015821
137231,0,0.005284662021981466
137232,0,0.001266064763034739
137233,0,0.003143436083094925
137234,0,0.0011403563256924187
137235,0,0.0014489707296697794
137236,0,0.0012269766271501739
137237,0,0.0010121909525740765
137238,0,0.0013618030063174903
137239,0,0.0030974748264776795
137240,0,0.0011317663626928428
137241,0,0.00828072124032515
137242,0,0.008517495631477143
137243,0,0.003534609353222328
137244,0,0.008256868780709792
137245,0,0.01106567111387995
137246,0,0.004527135152944747
137247,0,0.0009308660706339963
137248,0,0.0018277832463365602
137249,0,0.009783606467030938
137250,0,0.002345631611790338
137251,0,0.0037215920383484057
137252,0,0.002284476728061521
137253,0,0.001537418454107891
137254,0,0.000688367330749393
137255,0,0.006599229184455278
137256,0,0.006574117681547144
137257,0,0.0013848756846113167
137258,0,0.0008355987282394313
137259,0,0.0010500666434494562
137260,0,0.0050093822975807245
137261,0,0.0031684026897547766
137262,0,0.00352887485675983
137263,0,0.007268667695371485
137264,0,0.012536854023179594
137265,0,0.008040838248723196
137266,0,0.0014474061501879684
137267,0,0.0005628737363693192
137268,0,0.000712277237170872
137269,0,0.0014166778324758524
137270,0,0.0011250444483978073
137271,0,0.0010800093965728857
137272,0,0.019380450538519677
137273,0,0.0009265946316378788
137274,0,0.0013284515090957957
137275,0,0.002052998652898433
137276,0,0.0009459853097731186
137277,0,0.004689626409863453
137278,0,0.0019139436321642038
137279,0,0.0071000684150654796
137280,0,0.00045122593288766184
137281,0,0.0024092779271933503
137282,0,0.0022377389888705063
137283,0,0.006613007008475941
137284,0,0.0018067852107869166
137285,0,0.0020232096802641018
137286,0,0.0040134542792321475
137287,0,0.0023086776980991036
137288,0,0.008454835039701436
137289,0,0.0013728414218726036
137290,0,0.0017818368345736296
137291,0,0.001047816102493077
137292,0,0.002830442575596373
137293,0,0.0033628765955939655
137294,0,0.002539727932640988
137295,0,0.00162537460294024
137296,0,0.004108758759389969
137297,0,0.004332344940597571
137298,0,0.004924381668519796
137299,0,0.0011992777486316858
137300,0,0.006579659309964238
137301,0,0.0017433159326744397
137302,0,0.000781606945343708
137303,0,0.004496104760863608
137304,0,0.005649469272687909
137305,0,0.017048091448257013
137306,0,0.0055294978548445445
137307,0,0.002007024428722612
137308,0,0.0030327012855265057
137309,0,0.0015203528668835068
137310,0,0.002829564687334099
137311,0,0.004121669152148916
137312,0,0.009592527811782941
137313,0,0.001377239419259686
137314,0,0.0013517965557203508
137315,0,0.003090157657328596
137316,0,0.0007588228780452339
137317,0,0.0014343245474611709
137318,0,0.002212787177029482
137319,0,0.0034143157387568996
137320,0,0.002653047178384835
137321,0,0.0009158508333150866
137322,0,0.001956123298968281
137323,0,0.008277950670567535
137324,0,0.007919380845416234
137325,0,0.011175474906137328
137326,0,0.0006588113817145165
137327,0,0.0031817535441431874
137328,0,0.006735679239926281
137329,0,0.0017450710614073245
137330,0,0.007809792883890709
137331,0,0.006429391853573435
137332,0,0.001339072875879916
137333,0,0.004083639576011842
137334,0,0.003455731506342909
137335,0,0.002454727337063148
137336,0,0.015470519277792078
137337,0,0.0014481524498677438
137338,0,0.003274181981332325
137339,0,0.0015630814476620383
137340,0,0.0007280971273994278
137341,0,0.0006188238221104364
137342,0,0.0009469200317198236
137343,0,0.0035178624731323506
137344,0,0.00391904861729395
137345,0,0.0016693702283222898
137346,0,0.0061729233492276445
137347,0,0.005542688190295911
137348,0,0.0027458438883149064
137349,0,0.0015973212926101074
137350,0,0.0014384834747015439
137351,0,0.007250874339319704
137352,0,0.0017326554167833013
137353,0,0.003980419502105525
137354,0,0.0005208391602149913
137355,0,0.001187483622133165
137356,0,0.00042063817773329817
137357,0,0.0011376165252948596
137358,0,0.0005423361028089054
137359,0,0.001549398267802022
137360,0,0.004209820122915634
137361,0,0.0012820515049700523
137362,0,0.0023086541579009647
137363,0,0.0011037459456498132
137364,0,0.00459848378783618
137365,0,0.0006737091034548539
137366,0,0.004611363887218707
137367,0,0.02242629778191559
137368,0,0.0011961771693624202
137369,0,0.0027666944129946546
137370,0,0.0007187311999146837
137371,0,0.006255949620687419
137372,0,0.0015754810879272984
137373,0,0.0027345052470041384
137374,0,0.0007935258334099689
137375,0,0.0012382336854439467
137376,0,0.0016872912076861108
137377,0,0.0004210505755957763
137378,0,0.002155162274968669
137379,1,0.9950755584460977
137380,0,0.012118975685168006
137381,0,0.0011004659413983411
137382,0,0.0006173596528070987
137383,0,0.0022704491205931382
137384,0,0.0026967566387616024
137385,1,0.9859649092073316
137386,0,0.0005877013547680823
137387,0,0.00023097937216549195
137388,0,0.000751212525702577
137389,0,0.0013983705674625012
137390,0,0.0005811267487046748
137391,0,0.0009656539686880442
137392,0,0.0008048231494705727
